Date,Close
30/10/2019,40.966983795166016
31/10/2019,40.96278381347656
1/11/2019,40.958709716796875
4/11/2019,40.95476150512695
5/11/2019,40.95093536376953
6/11/2019,40.94722366333008
7/11/2019,40.94362258911133
8/11/2019,40.94013595581055
11/11/2019,40.93675231933594
12/11/2019,40.933475494384766
13/11/2019,40.9302978515625
14/11/2019,40.927215576171875
15/11/2019,40.92422866821289
18/11/2019,40.921329498291016
19/11/2019,40.918521881103516
20/11/2019,40.91579818725586
21/11/2019,40.91315841674805
22/11/2019,40.91059875488281
25/11/2019,40.908119201660156
26/11/2019,40.90571212768555
27/11/2019,40.90338134765625
29/11/2019,40.901123046875
2/12/2019,40.898929595947266
3/12/2019,40.89680862426758
4/12/2019,40.89474868774414
5/12/2019,40.89274978637695
6/12/2019,40.89081573486328
9/12/2019,40.888938903808594
10/12/2019,40.88711929321289
11/12/2019,40.885353088378906
12/12/2019,40.883644104003906
13/12/2019,40.88198471069336
16/12/2019,40.88037872314453
17/12/2019,40.87881851196289
18/12/2019,40.87730407714844
19/12/2019,40.87583923339844
20/12/2019,40.874420166015625
23/12/2019,40.873043060302734
24/12/2019,40.871707916259766
26/12/2019,40.87041473388672
27/12/2019,40.86915969848633
30/12/2019,40.867942810058594
31/12/2019,40.866764068603516
2/01/2020,40.86561965942383
3/01/2020,40.8645133972168
6/01/2020,40.86343765258789
7/01/2020,40.862396240234375
8/01/2020,40.861385345458984
9/01/2020,40.86040496826172
10/01/2020,40.85945510864258
13/01/2020,40.85853576660156
14/01/2020,40.85763931274414
15/01/2020,40.856773376464844
16/01/2020,40.855934143066406
17/01/2020,40.85512161254883
21/01/2020,40.85433578491211
22/01/2020,40.853572845458984
23/01/2020,40.85283279418945
24/01/2020,40.852115631103516
27/01/2020,40.851417541503906
28/01/2020,40.85074234008789
29/01/2020,40.8500862121582
30/01/2020,40.84945297241211
31/01/2020,40.848838806152344
3/02/2020,40.848243713378906
4/02/2020,40.84766387939453
5/02/2020,40.847103118896484
6/02/2020,40.8465576171875
7/02/2020,40.846031188964844
10/02/2020,40.84552001953125
11/02/2020,40.84502410888672
12/02/2020,40.84454345703125
13/02/2020,40.84407424926758
14/02/2020,40.843624114990234
18/02/2020,40.84318542480469
19/02/2020,40.8427619934082
20/02/2020,40.842350006103516
21/02/2020,40.841949462890625
24/02/2020,40.8415641784668
25/02/2020,40.841190338134766
26/02/2020,40.84082794189453
27/02/2020,40.840476989746094
28/02/2020,40.84013366699219
2/03/2020,40.839805603027344
3/03/2020,40.83948516845703
4/03/2020,40.839176177978516
5/03/2020,40.838871002197266
6/03/2020,40.83858108520508
9/03/2020,40.838294982910156
10/03/2020,40.83802032470703
11/03/2020,40.8377571105957
12/03/2020,40.837493896484375
13/03/2020,40.837242126464844
16/03/2020,40.836997985839844
17/03/2020,40.836761474609375
18/03/2020,40.8365364074707
19/03/2020,40.8363151550293
20/03/2020,40.83610153198242
23/03/2020,40.83589553833008
24/03/2020,40.835693359375
25/03/2020,40.83549880981445
26/03/2020,40.83530807495117
27/03/2020,40.83512496948242
30/03/2020,40.83494567871094
31/03/2020,40.834774017333984
1/04/2020,40.83460235595703
2/04/2020,40.834442138671875
3/04/2020,40.834285736083984
6/04/2020,40.83413314819336
7/04/2020,40.833984375
8/04/2020,40.83384323120117
9/04/2020,40.833702087402344
13/04/2020,40.83356475830078
14/04/2020,40.83343505859375
15/04/2020,40.83330535888672
16/04/2020,40.83317947387695
17/04/2020,40.83306121826172
20/04/2020,40.832942962646484
21/04/2020,40.83283233642578
22/04/2020,40.83272171020508
23/04/2020,40.832618713378906
24/04/2020,40.832515716552734
27/04/2020,40.832420349121094
28/04/2020,40.83232498168945
29/04/2020,40.83223342895508
30/04/2020,40.8321418762207
1/05/2020,40.83205795288086
4/05/2020,40.831974029541016
5/05/2020,40.83189010620117
6/05/2020,40.831809997558594
7/05/2020,40.831729888916016
8/05/2020,40.8316535949707
11/05/2020,40.83158493041992
12/05/2020,40.83151626586914
13/05/2020,40.83144760131836
14/05/2020,40.831382751464844
15/05/2020,40.83131790161133
18/05/2020,40.83125686645508
19/05/2020,40.831199645996094
20/05/2020,40.83114242553711
21/05/2020,40.831085205078125
22/05/2020,40.83102798461914
26/05/2020,40.83097457885742
27/05/2020,40.83092498779297
28/05/2020,40.830875396728516
29/05/2020,40.83082580566406
